id,name,type,mode,octave,inversion,split
9450,E-1-perf4-arpeggio-0,arpeggio,perf4-arpeggio,1,0,train
9451,E-1-perf4-arpeggio-1,arpeggio,perf4-arpeggio,1,1,train
9452,E-2-perf4-arpeggio-0,arpeggio,perf4-arpeggio,2,0,train
9453,E-2-perf4-arpeggio-1,arpeggio,perf4-arpeggio,2,1,train
9454,E-3-perf4-arpeggio-0,arpeggio,perf4-arpeggio,3,0,train
9455,E-3-perf4-arpeggio-1,arpeggio,perf4-arpeggio,3,1,test
9456,E-4-perf4-arpeggio-0,arpeggio,perf4-arpeggio,4,0,train
9457,E-4-perf4-arpeggio-1,arpeggio,perf4-arpeggio,4,1,train
9458,E-5-perf4-arpeggio-0,arpeggio,perf4-arpeggio,5,0,train
9459,E-5-perf4-arpeggio-1,arpeggio,perf4-arpeggio,5,1,train
9460,E-6-perf4-arpeggio-0,arpeggio,perf4-arpeggio,6,0,train
9461,E-6-perf4-arpeggio-1,arpeggio,perf4-arpeggio,6,1,train
9462,E-7-perf4-arpeggio-0,arpeggio,perf4-arpeggio,7,0,train
9463,E-7-perf4-arpeggio-1,arpeggio,perf4-arpeggio,7,1,validation
9464,Eb-1-perf4-arpeggio-0,arpeggio,perf4-arpeggio,1,0,test
9465,Eb-1-perf4-arpeggio-1,arpeggio,perf4-arpeggio,1,1,train
9466,Eb-2-perf4-arpeggio-0,arpeggio,perf4-arpeggio,2,0,train
9467,Eb-2-perf4-arpeggio-1,arpeggio,perf4-arpeggio,2,1,train
9468,Eb-3-perf4-arpeggio-0,arpeggio,perf4-arpeggio,3,0,train
9469,Eb-3-perf4-arpeggio-1,arpeggio,perf4-arpeggio,3,1,test
9470,Eb-4-perf4-arpeggio-0,arpeggio,perf4-arpeggio,4,0,test
9471,Eb-4-perf4-arpeggio-1,arpeggio,perf4-arpeggio,4,1,validation
9472,Eb-5-perf4-arpeggio-0,arpeggio,perf4-arpeggio,5,0,test
9473,Eb-5-perf4-arpeggio-1,arpeggio,perf4-arpeggio,5,1,train
9474,Eb-6-perf4-arpeggio-0,arpeggio,perf4-arpeggio,6,0,train
9475,Eb-6-perf4-arpeggio-1,arpeggio,perf4-arpeggio,6,1,train
9476,Eb-7-perf4-arpeggio-0,arpeggio,perf4-arpeggio,7,0,train
9477,Eb-7-perf4-arpeggio-1,arpeggio,perf4-arpeggio,7,1,validation
9478,F#-1-perf4-arpeggio-0,arpeggio,perf4-arpeggio,1,0,train
9479,F#-1-perf4-arpeggio-1,arpeggio,perf4-arpeggio,1,1,train
9480,F#-2-perf4-arpeggio-0,arpeggio,perf4-arpeggio,2,0,train
9481,F#-2-perf4-arpeggio-1,arpeggio,perf4-arpeggio,2,1,train
9482,F#-3-perf4-arpeggio-0,arpeggio,perf4-arpeggio,3,0,train
9483,F#-3-perf4-arpeggio-1,arpeggio,perf4-arpeggio,3,1,train
9484,F#-4-perf4-arpeggio-0,arpeggio,perf4-arpeggio,4,0,train
9485,F#-4-perf4-arpeggio-1,arpeggio,perf4-arpeggio,4,1,train
9486,F#-5-perf4-arpeggio-0,arpeggio,perf4-arpeggio,5,0,test
9487,F#-5-perf4-arpeggio-1,arpeggio,perf4-arpeggio,5,1,train
9488,F#-6-perf4-arpeggio-0,arpeggio,perf4-arpeggio,6,0,test
9489,F#-6-perf4-arpeggio-1,arpeggio,perf4-arpeggio,6,1,test
9490,F#-7-perf4-arpeggio-0,arpeggio,perf4-arpeggio,7,0,train
9491,F#-7-perf4-arpeggio-1,arpeggio,perf4-arpeggio,7,1,train
9492,F-1-perf4-arpeggio-0,arpeggio,perf4-arpeggio,1,0,train
9493,F-1-perf4-arpeggio-1,arpeggio,perf4-arpeggio,1,1,train
9494,F-2-perf4-arpeggio-0,arpeggio,perf4-arpeggio,2,0,train
9495,F-2-perf4-arpeggio-1,arpeggio,perf4-arpeggio,2,1,train
9496,F-3-perf4-arpeggio-0,arpeggio,perf4-arpeggio,3,0,train
9497,F-3-perf4-arpeggio-1,arpeggio,perf4-arpeggio,3,1,train
9498,F-4-perf4-arpeggio-0,arpeggio,perf4-arpeggio,4,0,train
9499,F-4-perf4-arpeggio-1,arpeggio,perf4-arpeggio,4,1,train
9500,F-5-perf4-arpeggio-0,arpeggio,perf4-arpeggio,5,0,test
9501,F-5-perf4-arpeggio-1,arpeggio,perf4-arpeggio,5,1,validation
9502,F-6-perf4-arpeggio-0,arpeggio,perf4-arpeggio,6,0,train
9503,F-6-perf4-arpeggio-1,arpeggio,perf4-arpeggio,6,1,train
9504,F-7-perf4-arpeggio-0,arpeggio,perf4-arpeggio,7,0,train
9505,F-7-perf4-arpeggio-1,arpeggio,perf4-arpeggio,7,1,train
9506,G-1-perf4-arpeggio-0,arpeggio,perf4-arpeggio,1,0,train
9507,G-1-perf4-arpeggio-1,arpeggio,perf4-arpeggio,1,1,train
9508,G-2-perf4-arpeggio-0,arpeggio,perf4-arpeggio,2,0,test
9509,G-2-perf4-arpeggio-1,arpeggio,perf4-arpeggio,2,1,train
9510,G-3-perf4-arpeggio-0,arpeggio,perf4-arpeggio,3,0,train
9511,G-3-perf4-arpeggio-1,arpeggio,perf4-arpeggio,3,1,validation
9512,G-4-perf4-arpeggio-0,arpeggio,perf4-arpeggio,4,0,train
9513,G-4-perf4-arpeggio-1,arpeggio,perf4-arpeggio,4,1,train
9514,G-5-perf4-arpeggio-0,arpeggio,perf4-arpeggio,5,0,train
9515,G-5-perf4-arpeggio-1,arpeggio,perf4-arpeggio,5,1,train
9516,G-6-perf4-arpeggio-0,arpeggio,perf4-arpeggio,6,0,validation
9517,G-6-perf4-arpeggio-1,arpeggio,perf4-arpeggio,6,1,train
9518,G-7-perf4-arpeggio-0,arpeggio,perf4-arpeggio,7,0,train
9519,G-7-perf4-arpeggio-1,arpeggio,perf4-arpeggio,7,1,test
9520,A-1-perf5-arpeggio-0,arpeggio,perf5-arpeggio,1,0,train
9521,A-1-perf5-arpeggio-1,arpeggio,perf5-arpeggio,1,1,test
9522,A-2-perf5-arpeggio-0,arpeggio,perf5-arpeggio,2,0,train
9523,A-2-perf5-arpeggio-1,arpeggio,perf5-arpeggio,2,1,train
9524,A-3-perf5-arpeggio-0,arpeggio,perf5-arpeggio,3,0,validation
9525,A-3-perf5-arpeggio-1,arpeggio,perf5-arpeggio,3,1,validation
9526,A-4-perf5-arpeggio-0,arpeggio,perf5-arpeggio,4,0,train
9527,A-4-perf5-arpeggio-1,arpeggio,perf5-arpeggio,4,1,train
9528,A-5-perf5-arpeggio-0,arpeggio,perf5-arpeggio,5,0,train
9529,A-5-perf5-arpeggio-1,arpeggio,perf5-arpeggio,5,1,train
9530,A-6-perf5-arpeggio-0,arpeggio,perf5-arpeggio,6,0,test
9531,A-6-perf5-arpeggio-1,arpeggio,perf5-arpeggio,6,1,validation
9532,A-7-perf5-arpeggio-0,arpeggio,perf5-arpeggio,7,0,test
9533,A-7-perf5-arpeggio-1,arpeggio,perf5-arpeggio,7,1,train
9534,Ab-1-perf5-arpeggio-0,arpeggio,perf5-arpeggio,1,0,train
9535,Ab-1-perf5-arpeggio-1,arpeggio,perf5-arpeggio,1,1,train
9536,Ab-2-perf5-arpeggio-0,arpeggio,perf5-arpeggio,2,0,train
9537,Ab-2-perf5-arpeggio-1,arpeggio,perf5-arpeggio,2,1,validation
9538,Ab-3-perf5-arpeggio-0,arpeggio,perf5-arpeggio,3,0,train
9539,Ab-3-perf5-arpeggio-1,arpeggio,perf5-arpeggio,3,1,train
9540,Ab-4-perf5-arpeggio-0,arpeggio,perf5-arpeggio,4,0,validation
9541,Ab-4-perf5-arpeggio-1,arpeggio,perf5-arpeggio,4,1,train
9542,Ab-5-perf5-arpeggio-0,arpeggio,perf5-arpeggio,5,0,train
9543,Ab-5-perf5-arpeggio-1,arpeggio,perf5-arpeggio,5,1,train
9544,Ab-6-perf5-arpeggio-0,arpeggio,perf5-arpeggio,6,0,test
9545,Ab-6-perf5-arpeggio-1,arpeggio,perf5-arpeggio,6,1,train
9546,Ab-7-perf5-arpeggio-0,arpeggio,perf5-arpeggio,7,0,train
9547,Ab-7-perf5-arpeggio-1,arpeggio,perf5-arpeggio,7,1,train
9548,B-1-perf5-arpeggio-0,arpeggio,perf5-arpeggio,1,0,validation
9549,B-1-perf5-arpeggio-1,arpeggio,perf5-arpeggio,1,1,test
9550,B-2-perf5-arpeggio-0,arpeggio,perf5-arpeggio,2,0,train
9551,B-2-perf5-arpeggio-1,arpeggio,perf5-arpeggio,2,1,train
9552,B-3-perf5-arpeggio-0,arpeggio,perf5-arpeggio,3,0,train
9553,B-3-perf5-arpeggio-1,arpeggio,perf5-arpeggio,3,1,train
9554,B-4-perf5-arpeggio-0,arpeggio,perf5-arpeggio,4,0,train
9555,B-4-perf5-arpeggio-1,arpeggio,perf5-arpeggio,4,1,train
9556,B-5-perf5-arpeggio-0,arpeggio,perf5-arpeggio,5,0,train
9557,B-5-perf5-arpeggio-1,arpeggio,perf5-arpeggio,5,1,train
9558,B-6-perf5-arpeggio-0,arpeggio,perf5-arpeggio,6,0,train
9559,B-6-perf5-arpeggio-1,arpeggio,perf5-arpeggio,6,1,train
9560,B-7-perf5-arpeggio-0,arpeggio,perf5-arpeggio,7,0,validation
9561,B-7-perf5-arpeggio-1,arpeggio,perf5-arpeggio,7,1,train
9562,Bb-1-perf5-arpeggio-0,arpeggio,perf5-arpeggio,1,0,train
9563,Bb-1-perf5-arpeggio-1,arpeggio,perf5-arpeggio,1,1,train
9564,Bb-2-perf5-arpeggio-0,arpeggio,perf5-arpeggio,2,0,train
9565,Bb-2-perf5-arpeggio-1,arpeggio,perf5-arpeggio,2,1,train
9566,Bb-3-perf5-arpeggio-0,arpeggio,perf5-arpeggio,3,0,test
9567,Bb-3-perf5-arpeggio-1,arpeggio,perf5-arpeggio,3,1,train
9568,Bb-4-perf5-arpeggio-0,arpeggio,perf5-arpeggio,4,0,test
9569,Bb-4-perf5-arpeggio-1,arpeggio,perf5-arpeggio,4,1,train
9570,Bb-5-perf5-arpeggio-0,arpeggio,perf5-arpeggio,5,0,train
9571,Bb-5-perf5-arpeggio-1,arpeggio,perf5-arpeggio,5,1,test
9572,Bb-6-perf5-arpeggio-0,arpeggio,perf5-arpeggio,6,0,train
9573,Bb-6-perf5-arpeggio-1,arpeggio,perf5-arpeggio,6,1,train
9574,Bb-7-perf5-arpeggio-0,arpeggio,perf5-arpeggio,7,0,train
9575,Bb-7-perf5-arpeggio-1,arpeggio,perf5-arpeggio,7,1,train
9576,C#-1-perf5-arpeggio-0,arpeggio,perf5-arpeggio,1,0,train
9577,C#-1-perf5-arpeggio-1,arpeggio,perf5-arpeggio,1,1,test
9578,C#-2-perf5-arpeggio-0,arpeggio,perf5-arpeggio,2,0,train
9579,C#-2-perf5-arpeggio-1,arpeggio,perf5-arpeggio,2,1,train
9580,C#-3-perf5-arpeggio-0,arpeggio,perf5-arpeggio,3,0,test
9581,C#-3-perf5-arpeggio-1,arpeggio,perf5-arpeggio,3,1,train
9582,C#-4-perf5-arpeggio-0,arpeggio,perf5-arpeggio,4,0,validation
9583,C#-4-perf5-arpeggio-1,arpeggio,perf5-arpeggio,4,1,train
9584,C#-5-perf5-arpeggio-0,arpeggio,perf5-arpeggio,5,0,train
9585,C#-5-perf5-arpeggio-1,arpeggio,perf5-arpeggio,5,1,train
9586,C#-6-perf5-arpeggio-0,arpeggio,perf5-arpeggio,6,0,train
9587,C#-6-perf5-arpeggio-1,arpeggio,perf5-arpeggio,6,1,train
9588,C#-7-perf5-arpeggio-0,arpeggio,perf5-arpeggio,7,0,train
9589,C#-7-perf5-arpeggio-1,arpeggio,perf5-arpeggio,7,1,train
9590,C-1-perf5-arpeggio-0,arpeggio,perf5-arpeggio,1,0,validation
9591,C-1-perf5-arpeggio-1,arpeggio,perf5-arpeggio,1,1,train
9592,C-2-perf5-arpeggio-0,arpeggio,perf5-arpeggio,2,0,train
9593,C-2-perf5-arpeggio-1,arpeggio,perf5-arpeggio,2,1,train
9594,C-3-perf5-arpeggio-0,arpeggio,perf5-arpeggio,3,0,train
9595,C-3-perf5-arpeggio-1,arpeggio,perf5-arpeggio,3,1,train
9596,C-4-perf5-arpeggio-0,arpeggio,perf5-arpeggio,4,0,train
9597,C-4-perf5-arpeggio-1,arpeggio,perf5-arpeggio,4,1,train
9598,C-5-perf5-arpeggio-0,arpeggio,perf5-arpeggio,5,0,train
9599,C-5-perf5-arpeggio-1,arpeggio,perf5-arpeggio,5,1,train
9600,C-6-perf5-arpeggio-0,arpeggio,perf5-arpeggio,6,0,train
9601,C-6-perf5-arpeggio-1,arpeggio,perf5-arpeggio,6,1,train
9602,C-7-perf5-arpeggio-0,arpeggio,perf5-arpeggio,7,0,train
9603,C-7-perf5-arpeggio-1,arpeggio,perf5-arpeggio,7,1,train
9604,C-8-perf5-arpeggio-0,arpeggio,perf5-arpeggio,8,0,test
9605,C-8-perf5-arpeggio-1,arpeggio,perf5-arpeggio,8,1,train
9606,D-1-perf5-arpeggio-0,arpeggio,perf5-arpeggio,1,0,test
9607,D-1-perf5-arpeggio-1,arpeggio,perf5-arpeggio,1,1,validation
9608,D-2-perf5-arpeggio-0,arpeggio,perf5-arpeggio,2,0,validation
9609,D-2-perf5-arpeggio-1,arpeggio,perf5-arpeggio,2,1,train
9610,D-3-perf5-arpeggio-0,arpeggio,perf5-arpeggio,3,0,train
9611,D-3-perf5-arpeggio-1,arpeggio,perf5-arpeggio,3,1,train
9612,D-4-perf5-arpeggio-0,arpeggio,perf5-arpeggio,4,0,train
9613,D-4-perf5-arpeggio-1,arpeggio,perf5-arpeggio,4,1,train
9614,D-5-perf5-arpeggio-0,arpeggio,perf5-arpeggio,5,0,train
9615,D-5-perf5-arpeggio-1,arpeggio,perf5-arpeggio,5,1,train
9616,D-6-perf5-arpeggio-0,arpeggio,perf5-arpeggio,6,0,train
9617,D-6-perf5-arpeggio-1,arpeggio,perf5-arpeggio,6,1,test
9618,D-7-perf5-arpeggio-0,arpeggio,perf5-arpeggio,7,0,train
9619,D-7-perf5-arpeggio-1,arpeggio,perf5-arpeggio,7,1,validation
9620,E-1-perf5-arpeggio-0,arpeggio,perf5-arpeggio,1,0,validation
9621,E-1-perf5-arpeggio-1,arpeggio,perf5-arpeggio,1,1,train
9622,E-2-perf5-arpeggio-0,arpeggio,perf5-arpeggio,2,0,test
9623,E-2-perf5-arpeggio-1,arpeggio,perf5-arpeggio,2,1,train
9624,E-3-perf5-arpeggio-0,arpeggio,perf5-arpeggio,3,0,train
9625,E-3-perf5-arpeggio-1,arpeggio,perf5-arpeggio,3,1,validation
9626,E-4-perf5-arpeggio-0,arpeggio,perf5-arpeggio,4,0,validation
9627,E-4-perf5-arpeggio-1,arpeggio,perf5-arpeggio,4,1,train
9628,E-5-perf5-arpeggio-0,arpeggio,perf5-arpeggio,5,0,train
9629,E-5-perf5-arpeggio-1,arpeggio,perf5-arpeggio,5,1,train
9630,E-6-perf5-arpeggio-0,arpeggio,perf5-arpeggio,6,0,test
9631,E-6-perf5-arpeggio-1,arpeggio,perf5-arpeggio,6,1,train
9632,E-7-perf5-arpeggio-0,arpeggio,perf5-arpeggio,7,0,train
9633,E-7-perf5-arpeggio-1,arpeggio,perf5-arpeggio,7,1,train
9634,Eb-1-perf5-arpeggio-0,arpeggio,perf5-arpeggio,1,0,train
9635,Eb-1-perf5-arpeggio-1,arpeggio,perf5-arpeggio,1,1,train
9636,Eb-2-perf5-arpeggio-0,arpeggio,perf5-arpeggio,2,0,train
9637,Eb-2-perf5-arpeggio-1,arpeggio,perf5-arpeggio,2,1,train
9638,Eb-3-perf5-arpeggio-0,arpeggio,perf5-arpeggio,3,0,train
9639,Eb-3-perf5-arpeggio-1,arpeggio,perf5-arpeggio,3,1,train
9640,Eb-4-perf5-arpeggio-0,arpeggio,perf5-arpeggio,4,0,train
9641,Eb-4-perf5-arpeggio-1,arpeggio,perf5-arpeggio,4,1,train
9642,Eb-5-perf5-arpeggio-0,arpeggio,perf5-arpeggio,5,0,test
9643,Eb-5-perf5-arpeggio-1,arpeggio,perf5-arpeggio,5,1,train
9644,Eb-6-perf5-arpeggio-0,arpeggio,perf5-arpeggio,6,0,train
9645,Eb-6-perf5-arpeggio-1,arpeggio,perf5-arpeggio,6,1,train
9646,Eb-7-perf5-arpeggio-0,arpeggio,perf5-arpeggio,7,0,train
9647,Eb-7-perf5-arpeggio-1,arpeggio,perf5-arpeggio,7,1,train
9648,F#-1-perf5-arpeggio-0,arpeggio,perf5-arpeggio,1,0,train
9649,F#-1-perf5-arpeggio-1,arpeggio,perf5-arpeggio,1,1,train
9650,F#-2-perf5-arpeggio-0,arpeggio,perf5-arpeggio,2,0,train
9651,F#-2-perf5-arpeggio-1,arpeggio,perf5-arpeggio,2,1,train
9652,F#-3-perf5-arpeggio-0,arpeggio,perf5-arpeggio,3,0,train
9653,F#-3-perf5-arpeggio-1,arpeggio,perf5-arpeggio,3,1,train
9654,F#-4-perf5-arpeggio-0,arpeggio,perf5-arpeggio,4,0,train
9655,F#-4-perf5-arpeggio-1,arpeggio,perf5-arpeggio,4,1,train
9656,F#-5-perf5-arpeggio-0,arpeggio,perf5-arpeggio,5,0,train
9657,F#-5-perf5-arpeggio-1,arpeggio,perf5-arpeggio,5,1,train
9658,F#-6-perf5-arpeggio-0,arpeggio,perf5-arpeggio,6,0,test
9659,F#-6-perf5-arpeggio-1,arpeggio,perf5-arpeggio,6,1,train
9660,F#-7-perf5-arpeggio-0,arpeggio,perf5-arpeggio,7,0,train
9661,F#-7-perf5-arpeggio-1,arpeggio,perf5-arpeggio,7,1,train
9662,F-1-perf5-arpeggio-0,arpeggio,perf5-arpeggio,1,0,train
9663,F-1-perf5-arpeggio-1,arpeggio,perf5-arpeggio,1,1,train
9664,F-2-perf5-arpeggio-0,arpeggio,perf5-arpeggio,2,0,train
9665,F-2-perf5-arpeggio-1,arpeggio,perf5-arpeggio,2,1,train
9666,F-3-perf5-arpeggio-0,arpeggio,perf5-arpeggio,3,0,train
9667,F-3-perf5-arpeggio-1,arpeggio,perf5-arpeggio,3,1,train
9668,F-4-perf5-arpeggio-0,arpeggio,perf5-arpeggio,4,0,validation
9669,F-4-perf5-arpeggio-1,arpeggio,perf5-arpeggio,4,1,train
9670,F-5-perf5-arpeggio-0,arpeggio,perf5-arpeggio,5,0,train
9671,F-5-perf5-arpeggio-1,arpeggio,perf5-arpeggio,5,1,train
9672,F-6-perf5-arpeggio-0,arpeggio,perf5-arpeggio,6,0,train
9673,F-6-perf5-arpeggio-1,arpeggio,perf5-arpeggio,6,1,train
9674,F-7-perf5-arpeggio-0,arpeggio,perf5-arpeggio,7,0,validation
9675,F-7-perf5-arpeggio-1,arpeggio,perf5-arpeggio,7,1,train
9676,G-1-perf5-arpeggio-0,arpeggio,perf5-arpeggio,1,0,train
9677,G-1-perf5-arpeggio-1,arpeggio,perf5-arpeggio,1,1,train
9678,G-2-perf5-arpeggio-0,arpeggio,perf5-arpeggio,2,0,train
9679,G-2-perf5-arpeggio-1,arpeggio,perf5-arpeggio,2,1,train
9680,G-3-perf5-arpeggio-0,arpeggio,perf5-arpeggio,3,0,train
9681,G-3-perf5-arpeggio-1,arpeggio,perf5-arpeggio,3,1,train
9682,G-4-perf5-arpeggio-0,arpeggio,perf5-arpeggio,4,0,train
9683,G-4-perf5-arpeggio-1,arpeggio,perf5-arpeggio,4,1,train
9684,G-5-perf5-arpeggio-0,arpeggio,perf5-arpeggio,5,0,train
9685,G-5-perf5-arpeggio-1,arpeggio,perf5-arpeggio,5,1,train
9686,G-6-perf5-arpeggio-0,arpeggio,perf5-arpeggio,6,0,test
9687,G-6-perf5-arpeggio-1,arpeggio,perf5-arpeggio,6,1,train
9688,G-7-perf5-arpeggio-0,arpeggio,perf5-arpeggio,7,0,train
9689,G-7-perf5-arpeggio-1,arpeggio,perf5-arpeggio,7,1,train
9690,A-1-seventh-arpeggio-0,arpeggio,seventh-arpeggio,1,0,validation
9691,A-1-seventh-arpeggio-1,arpeggio,seventh-arpeggio,1,1,train
9692,A-1-seventh-arpeggio-2,arpeggio,seventh-arpeggio,1,2,train
9693,A-1-seventh-arpeggio-3,arpeggio,seventh-arpeggio,1,3,train
9694,A-2-seventh-arpeggio-0,arpeggio,seventh-arpeggio,2,0,train
9695,A-2-seventh-arpeggio-1,arpeggio,seventh-arpeggio,2,1,train
9696,A-2-seventh-arpeggio-2,arpeggio,seventh-arpeggio,2,2,train
9697,A-2-seventh-arpeggio-3,arpeggio,seventh-arpeggio,2,3,train
9698,A-3-seventh-arpeggio-0,arpeggio,seventh-arpeggio,3,0,train
9699,A-3-seventh-arpeggio-1,arpeggio,seventh-arpeggio,3,1,train
9700,A-3-seventh-arpeggio-2,arpeggio,seventh-arpeggio,3,2,train
9701,A-3-seventh-arpeggio-3,arpeggio,seventh-arpeggio,3,3,train
9702,A-4-seventh-arpeggio-0,arpeggio,seventh-arpeggio,4,0,train
9703,A-4-seventh-arpeggio-1,arpeggio,seventh-arpeggio,4,1,train
9704,A-4-seventh-arpeggio-2,arpeggio,seventh-arpeggio,4,2,train
9705,A-4-seventh-arpeggio-3,arpeggio,seventh-arpeggio,4,3,validation
9706,A-5-seventh-arpeggio-0,arpeggio,seventh-arpeggio,5,0,train
9707,A-5-seventh-arpeggio-1,arpeggio,seventh-arpeggio,5,1,validation
9708,A-5-seventh-arpeggio-2,arpeggio,seventh-arpeggio,5,2,train
9709,A-5-seventh-arpeggio-3,arpeggio,seventh-arpeggio,5,3,train
9710,A-6-seventh-arpeggio-0,arpeggio,seventh-arpeggio,6,0,train
9711,A-6-seventh-arpeggio-1,arpeggio,seventh-arpeggio,6,1,train
9712,A-6-seventh-arpeggio-2,arpeggio,seventh-arpeggio,6,2,train
9713,A-6-seventh-arpeggio-3,arpeggio,seventh-arpeggio,6,3,train
9714,A-7-seventh-arpeggio-0,arpeggio,seventh-arpeggio,7,0,train
9715,A-7-seventh-arpeggio-1,arpeggio,seventh-arpeggio,7,1,train
9716,A-7-seventh-arpeggio-2,arpeggio,seventh-arpeggio,7,2,train
9717,A-7-seventh-arpeggio-3,arpeggio,seventh-arpeggio,7,3,train
9718,Ab-1-seventh-arpeggio-0,arpeggio,seventh-arpeggio,1,0,train
9719,Ab-1-seventh-arpeggio-1,arpeggio,seventh-arpeggio,1,1,train
9720,Ab-1-seventh-arpeggio-2,arpeggio,seventh-arpeggio,1,2,train
9721,Ab-1-seventh-arpeggio-3,arpeggio,seventh-arpeggio,1,3,validation
9722,Ab-2-seventh-arpeggio-0,arpeggio,seventh-arpeggio,2,0,train
9723,Ab-2-seventh-arpeggio-1,arpeggio,seventh-arpeggio,2,1,train
9724,Ab-2-seventh-arpeggio-2,arpeggio,seventh-arpeggio,2,2,train
9725,Ab-2-seventh-arpeggio-3,arpeggio,seventh-arpeggio,2,3,train
9726,Ab-3-seventh-arpeggio-0,arpeggio,seventh-arpeggio,3,0,train
9727,Ab-3-seventh-arpeggio-1,arpeggio,seventh-arpeggio,3,1,train
9728,Ab-3-seventh-arpeggio-2,arpeggio,seventh-arpeggio,3,2,validation
9729,Ab-3-seventh-arpeggio-3,arpeggio,seventh-arpeggio,3,3,train
9730,Ab-4-seventh-arpeggio-0,arpeggio,seventh-arpeggio,4,0,test
9731,Ab-4-seventh-arpeggio-1,arpeggio,seventh-arpeggio,4,1,train
9732,Ab-4-seventh-arpeggio-2,arpeggio,seventh-arpeggio,4,2,train
9733,Ab-4-seventh-arpeggio-3,arpeggio,seventh-arpeggio,4,3,test
9734,Ab-5-seventh-arpeggio-0,arpeggio,seventh-arpeggio,5,0,train
9735,Ab-5-seventh-arpeggio-1,arpeggio,seventh-arpeggio,5,1,train
9736,Ab-5-seventh-arpeggio-2,arpeggio,seventh-arpeggio,5,2,validation
9737,Ab-5-seventh-arpeggio-3,arpeggio,seventh-arpeggio,5,3,train
9738,Ab-6-seventh-arpeggio-0,arpeggio,seventh-arpeggio,6,0,validation
9739,Ab-6-seventh-arpeggio-1,arpeggio,seventh-arpeggio,6,1,test
9740,Ab-6-seventh-arpeggio-2,arpeggio,seventh-arpeggio,6,2,train
9741,Ab-6-seventh-arpeggio-3,arpeggio,seventh-arpeggio,6,3,train
9742,Ab-7-seventh-arpeggio-0,arpeggio,seventh-arpeggio,7,0,train
9743,Ab-7-seventh-arpeggio-1,arpeggio,seventh-arpeggio,7,1,train
9744,Ab-7-seventh-arpeggio-2,arpeggio,seventh-arpeggio,7,2,train
9745,Ab-7-seventh-arpeggio-3,arpeggio,seventh-arpeggio,7,3,train
9746,B-1-seventh-arpeggio-0,arpeggio,seventh-arpeggio,1,0,train
9747,B-1-seventh-arpeggio-1,arpeggio,seventh-arpeggio,1,1,train
9748,B-1-seventh-arpeggio-2,arpeggio,seventh-arpeggio,1,2,train
9749,B-1-seventh-arpeggio-3,arpeggio,seventh-arpeggio,1,3,train
9750,B-2-seventh-arpeggio-0,arpeggio,seventh-arpeggio,2,0,train
9751,B-2-seventh-arpeggio-1,arpeggio,seventh-arpeggio,2,1,test
9752,B-2-seventh-arpeggio-2,arpeggio,seventh-arpeggio,2,2,validation
9753,B-2-seventh-arpeggio-3,arpeggio,seventh-arpeggio,2,3,train
9754,B-3-seventh-arpeggio-0,arpeggio,seventh-arpeggio,3,0,train
9755,B-3-seventh-arpeggio-1,arpeggio,seventh-arpeggio,3,1,train
9756,B-3-seventh-arpeggio-2,arpeggio,seventh-arpeggio,3,2,test
9757,B-3-seventh-arpeggio-3,arpeggio,seventh-arpeggio,3,3,train
9758,B-4-seventh-arpeggio-0,arpeggio,seventh-arpeggio,4,0,train
9759,B-4-seventh-arpeggio-1,arpeggio,seventh-arpeggio,4,1,validation
9760,B-4-seventh-arpeggio-2,arpeggio,seventh-arpeggio,4,2,train
9761,B-4-seventh-arpeggio-3,arpeggio,seventh-arpeggio,4,3,validation
9762,B-5-seventh-arpeggio-0,arpeggio,seventh-arpeggio,5,0,train
9763,B-5-seventh-arpeggio-1,arpeggio,seventh-arpeggio,5,1,train
9764,B-5-seventh-arpeggio-2,arpeggio,seventh-arpeggio,5,2,train
9765,B-5-seventh-arpeggio-3,arpeggio,seventh-arpeggio,5,3,train
9766,B-6-seventh-arpeggio-0,arpeggio,seventh-arpeggio,6,0,test
9767,B-6-seventh-arpeggio-1,arpeggio,seventh-arpeggio,6,1,train
9768,B-6-seventh-arpeggio-2,arpeggio,seventh-arpeggio,6,2,train
9769,B-6-seventh-arpeggio-3,arpeggio,seventh-arpeggio,6,3,test
9770,B-7-seventh-arpeggio-0,arpeggio,seventh-arpeggio,7,0,test
9771,B-7-seventh-arpeggio-1,arpeggio,seventh-arpeggio,7,1,train
9772,B-7-seventh-arpeggio-2,arpeggio,seventh-arpeggio,7,2,validation
9773,B-7-seventh-arpeggio-3,arpeggio,seventh-arpeggio,7,3,train
9774,Bb-1-seventh-arpeggio-0,arpeggio,seventh-arpeggio,1,0,train
9775,Bb-1-seventh-arpeggio-1,arpeggio,seventh-arpeggio,1,1,train
9776,Bb-1-seventh-arpeggio-2,arpeggio,seventh-arpeggio,1,2,train
9777,Bb-1-seventh-arpeggio-3,arpeggio,seventh-arpeggio,1,3,train
9778,Bb-2-seventh-arpeggio-0,arpeggio,seventh-arpeggio,2,0,validation
9779,Bb-2-seventh-arpeggio-1,arpeggio,seventh-arpeggio,2,1,train
9780,Bb-2-seventh-arpeggio-2,arpeggio,seventh-arpeggio,2,2,train
9781,Bb-2-seventh-arpeggio-3,arpeggio,seventh-arpeggio,2,3,train
9782,Bb-3-seventh-arpeggio-0,arpeggio,seventh-arpeggio,3,0,train
9783,Bb-3-seventh-arpeggio-1,arpeggio,seventh-arpeggio,3,1,train
